"Nº","Data e Hora (America/Sao_Paulo)","Temperatura (°C)","Umidade Relativa (%)","Pressão Atmosférica (hPa)","Tensão do Sistema (mV)","Luminosidade (lux)","Latitude (°)","Longitude (°)","Altitude (m)","RSSI (dBm)","SNR (dB)","DR","Frame Counter","Timestamp Aquisição (ms)"
"186","2026-06-06 07:31:08","15.96","63.5","953.96","3480","","-22.8167667388916","-47.06629180908203","591","-102","-0.30000001192092896","0","12061","1780741868573"
"187","2026-06-06 07:31:18","15.95","63.5","953.9","3480","","-22.816862106323242","-47.0662841796875","593.5","-94","-4.5","0","12062","1780741878566"
"188","2026-06-06 07:31:28","15.95","63.5","953.96","3480","","-22.816967010498047","-47.06629943847656","595.7","-99","1.2999999523162842","0","12063","1780741888563"
"189","2026-06-06 07:31:38","15.94","63.5","953.9200000000001","3480","","-22.817079544067383","-47.06626892089844","596","-100","2.299999952316284","0","12064","1780741898569"
"190","2026-06-06 07:31:48","15.94","63.5","954.02","3480","","-22.81719207763672","-47.06624984741211","594","-103","-0.800000011920929","0","12065","1780741908571"
"191","2026-06-06 07:31:58","15.93","63.5","953.9","3480","","-22.817296981811523","-47.06624984741211","592.7","-101","1.2999999523162842","0","12066","1780741918569"
"192","2026-06-06 07:32:08","15.93","63.5","953.84","3500","","-22.8173828125","-47.066261291503906","594.2","-103","1.2999999523162842","0","12067","1780741928566"
"193","2026-06-06 07:32:18","15.92","63.5","953.88","3500","","-22.817481994628906","-47.06627655029297","598.4","-102","-1.7999999523162842","0","12068","1780741938559"
"194","2026-06-06 07:32:28","15.91","63.5","954.1","3480","","-22.817564010620117","-47.06620788574219","596.5","-99","2.799999952316284","0","12069","1780741948575"
"195","2026-06-06 07:32:38","15.9","63.5","953.82","3480","","-22.81763458251953","-47.06617736816406","600","-99","2.299999952316284","0","12070","1780741958560"
"196","2026-06-06 07:32:48","15.9","63.5","954.14","3480","","-22.817733764648438","-47.06616973876953","599.2","-99","2.799999952316284","0","12071","1780741968560"
"197","2026-06-06 07:32:58","15.9","64","953.78","3480","","-22.817853927612305","-47.066261291503906","599.7","-97","2.799999952316284","0","12072","1780741978566"
"198","2026-06-06 07:33:08","15.89","64","953.7","3480","","-22.817909240722656","-47.066341400146484","602.7","-95","4.5","0","12073","1780741988559"
"199","2026-06-06 07:33:18","15.89","64","953.66","3500","","-22.81796646118164","-47.066383361816406","603.2","-96","3.799999952316284","0","12074","1780741998561"
"200","2026-06-06 07:33:28","15.88","64","953.6800000000001","3500","","-22.81804847717285","-47.06643295288086","606","-102","-0.30000001192092896","0","12075","1780742008571"
"201","2026-06-06 07:33:38","15.88","64","953.82","3500","","-22.81818962097168","-47.06645202636719","609","-104","-0.800000011920929","0","12076","1780742018570"
"202","2026-06-06 07:33:58","15.88","64.5","953.4200000000001","3480","","-22.818355560302734","-47.06627655029297","602.2","-103","-1.2999999523162842","0","12078","1780742038574"
"203","2026-06-06 07:34:08","15.88","64","953.78","3480","","-22.81841278076172","-47.066184997558594","602.9","-103","-0.30000001192092896","0","12079","1780742048568"
"204","2026-06-06 07:34:18","15.88","64","953.48","3480","","-22.818462371826172","-47.066104888916016","605","-99","-1.2999999523162842","0","12080","1780742058571"
"205","2026-06-06 07:34:28","15.87","64.5","953.6","3480","","-22.818517684936523","-47.066009521484375","603","-101","0.30000001192092896","0","12081","1780742068564"
"206","2026-06-06 07:34:38","15.87","64.5","954.02","3480","","-22.818567276000977","-47.065895080566406","600.7","-102","1.5","0","12082","1780742078563"
"207","2026-06-06 07:34:48","15.86","64.5","953.5","3480","","-22.81863021850586","-47.0658073425293","598.4","-101","0.30000001192092896","0","12083","1780742088537"
"208","2026-06-06 07:34:58","15.86","64.5","954.1","3480","","-22.818681716918945","-47.06572723388672","599.9","-102","-0.5","0","12084","1780742098532"
"209","2026-06-06 07:35:08","15.86","64.5","953.62","3480","","-22.81874656677246","-47.065608978271484","600.7","-94","4","0","12085","1780742108570"
"210","2026-06-06 07:35:18","15.85","64.5","953.66","3480","","-22.81876564025879","-47.06550598144531","599.5","-93","5","0","12086","1780742118559"
"211","2026-06-06 07:35:28","15.87","64.5","953.88","3480","","-22.81878662109375","-47.06537628173828","595.4","-98","2","0","12087","1780742128566"
"212","2026-06-06 07:35:38","15.86","64.5","953.62","3480","","-22.81883430480957","-47.06525421142578","593.5","-100","1.2999999523162842","0","12088","1780742138569"
"213","2026-06-06 07:35:48","15.86","64.5","953.62","3480","","-22.818885803222656","-47.06514358520508","594.7","-103","-6.800000190734863","0","12089","1780742148573"
"214","2026-06-06 07:35:58","15.85","64.5","953.5","3480","","-22.818897247314453","-47.06503677368164","598","-101","2.299999952316284","0","12090","1780742158574"
"215","2026-06-06 07:36:08","15.85","64.5","953.46","3480","","-22.818954467773438","-47.06494903564453","599.2","-98","2.299999952316284","0","12091","1780742168567"
"216","2026-06-06 07:36:18","15.86","64.5","953.7","3480","","-22.819000244140625","-47.06482696533203","599","-100","1.7999999523162842","0","12092","1780742178576"
"217","2026-06-06 07:36:28","15.85","64.5","953.24","3480","","-22.818988800048828","-47.064693450927734","598.5","-95","4.300000190734863","0","12093","1780742188564"
"218","2026-06-06 07:36:38","15.85","64.5","953.24","3480","","-22.818958282470703","-47.06460952758789","604","-98","3.799999952316284","0","12094","1780742198559"
"219","2026-06-06 07:36:48","15.85","64.5","953.72","3480","","-22.818984985351562","-47.06452941894531","606.5","-101","0.800000011920929","0","12095","1780742208573"
"220","2026-06-06 07:36:58","15.84","64.5","953.14","3480","","-22.81902313232422","-47.06441879272461","600.7","-98","4.5","0","12096","1780742218561"
"221","2026-06-06 07:37:08","15.84","64.5","953.14","3480","","-22.819047927856445","-47.06430435180664","599.2","-101","0.5","0","12097","1780742228579"
"222","2026-06-06 07:37:18","15.83","64.5","953","3480","","-22.81907844543457","-47.06419372558594","600","-100","0.800000011920929","0","12098","1780742238567"
"223","2026-06-06 07:37:28","15.83","64.5","953.04","3480","","-22.819076538085938","-47.06406784057617","600","-102","1","0","12099","1780742248570"
"224","2026-06-06 07:37:38","15.83","64.5","953.0600000000001","3480","","-22.819015502929688","-47.06401824951172","606.7","-97","3.799999952316284","0","12100","1780742258572"
"225","2026-06-06 07:37:48","15.83","64.5","953.02","3480","","-22.818920135498047","-47.06398010253906","614.5","-100","-0.30000001192092896","0","12101","1780742268566"
"226","2026-06-06 07:37:58","15.83","64.5","953.36","3480","","-22.818805694580078","-47.06395721435547","610","-102","1.7999999523162842","0","12102","1780742278565"
"227","2026-06-06 07:38:08","15.82","65","952.9200000000001","3480","","-22.818695068359375","-47.06393814086914","607.9","-98","4.300000190734863","0","12103","1780742288570"
"228","2026-06-06 07:38:18","15.82","64.5","952.9","3500","","-22.818607330322266","-47.06392288208008","610.2","-87","6.5","0","12104","1780742298570"
"229","2026-06-06 07:38:28","15.81","64.5","952.84","3480","","-22.81850242614746","-47.06390380859375","611.7","-97","4.300000190734863","0","12105","1780742308566"
"230","2026-06-06 07:38:38","15.81","64.5","952.76","3480","","-22.818435668945312","-47.06383514404297","611.7","-93","5.5","0","12106","1780742318557"
"231","2026-06-06 07:38:48","15.81","65","952.98","3480","","-22.81838607788086","-47.0637321472168","611","-101","0.800000011920929","0","12107","1780742328524"
"232","2026-06-06 07:38:58","15.8","65","952.5","3480","","-22.81833839416504","-47.06364440917969","611.7","-101","1.5","0","12108","1780742338560"
"233","2026-06-06 07:39:08","15.79","65","952.46","3480","","-22.818296432495117","-47.06355667114258","612.7","-100","2.5","0","12109","1780742348611"
"234","2026-06-06 07:39:18","15.8","65","952.58","3480","","-22.818262100219727","-47.06346130371094","611.4","-95","4.300000190734863","0","12110","1780742358563"
"235","2026-06-06 07:39:28","15.79","65.5","952.24","3480","","-22.818241119384766","-47.063358306884766","609.5","-104","-0.5","0","12111","1780742368562"
"236","2026-06-06 07:39:38","15.79","65.5","952.24","3480","","-22.818218231201172","-47.063262939453125","610.4","-102","1","0","12112","1780742378557"
"237","2026-06-06 07:39:48","15.8","65.5","952.02","3480","","-22.818220138549805","-47.063167572021484","610.2","-104","-4.800000190734863","0","12113","1780742388589"
"238","2026-06-06 07:39:58","15.79","65.5","951.76","3480","","-22.818220138549805","-47.06308364868164","613.4","-101","-3.799999952316284","0","12114","1780742398565"
"239","2026-06-06 07:40:08","15.8","65.5","951.6800000000001","3480","","-22.818227767944336","-47.062984466552734","611.7","-102","-2.299999952316284","0","12115","1780742408576"
"240","2026-06-06 07:40:18","15.8","65.5","951.64","3480","","-22.818220138549805","-47.06291198730469","616","-99","0.5","0","12116","1780742418574"
"241","2026-06-06 07:40:28","15.8","65.5","951.4200000000001","3480","","-22.818199157714844","-47.062801361083984","618.5","-100","0.800000011920929","0","12117","1780742428575"
"242","2026-06-06 07:40:38","15.8","65.5","951.3000000000001","3480","","-22.818199157714844","-47.06269836425781","618.2","-99","2","0","12118","1780742438562"
"243","2026-06-06 07:40:48","15.81","66","951.34","3460","","-22.818199157714844","-47.0626220703125","621.4000000000001","-96","4.5","0","12119","1780742448575"
"244","2026-06-06 07:41:08","15.81","65.5","950.88","3480","","-22.818174362182617","-47.06244659423828","625.2","-102","1.2999999523162842","0","12121","1780742468566"
"245","2026-06-06 07:41:18","15.81","65.5","950.74","3500","","-22.818180084228516","-47.06233215332031","624.5","-95","1.2999999523162842","0","12122","1780742478570"
"246","2026-06-06 07:41:28","15.81","65.5","950.64","3480","","-22.81818389892578","-47.062232971191406","624","-90","5.5","0","12123","1780742488562"
"247","2026-06-06 07:41:38","15.81","65.5","950.58","3480","","-22.818180084228516","-47.0621337890625","626","-93","4.5","0","12124","1780742498566"
"248","2026-06-06 07:41:48","15.82","66","950.52","3500","","-22.81818199157715","-47.06205368041992","627.2","-88","6","0","12125","1780742508565"
"249","2026-06-06 07:41:58","15.81","65.5","950.36","3500","","-22.818204879760742","-47.06196212768555","628","-96","3.5","0","12126","1780742518565"
"250","2026-06-06 07:42:08","15.82","65.5","950.12","3480","","-22.818222045898438","-47.06186294555664","627","-86","7.300000190734863","0","12127","1780742528567"
"251","2026-06-06 07:42:18","15.82","66","949.98","3480","","-22.818225860595703","-47.06179428100586","628.7","-90","5.300000190734863","0","12128","1780742538564"
"252","2026-06-06 07:42:28","15.83","66","949.9","3480","","-22.818227767944336","-47.061710357666016","632.4000000000001","-100","5.5","0","12129","1780742548567"
"253","2026-06-06 07:42:38","15.83","66","949.82","3480","","-22.818225860595703","-47.061649322509766","630.5","-92","6","0","12130","1780742558574"
"254","2026-06-06 07:42:48","15.83","66","950.16","3500","","-22.818241119384766","-47.06157684326172","629","-87","5.5","0","12131","1780742568560"
"255","2026-06-06 07:42:58","15.83","66.5","949.62","3480","","-22.818248748779297","-47.06145095825195","627.7","-95","3.799999952316284","0","12132","1780742578565"
"256","2026-06-06 07:43:08","15.83","66.5","949.48","3480","","-22.818256378173828","-47.061344146728516","626.2","-86","6.5","0","12133","1780742588529"
"257","2026-06-06 07:43:18","15.84","66.5","949.46","3480","","-22.818256378173828","-47.06126403808594","629.7","-97","0.5","0","12134","1780742598569"
"258","2026-06-06 07:43:28","15.85","66.5","949.48","3500","","-22.818241119384766","-47.061153411865234","632.5","-98","3.299999952316284","0","12135","1780742608575"
"259","2026-06-06 07:43:38","15.85","67","949.32","3480","","-22.8182315826416","-47.06106185913086","634.5","-95","2.799999952316284","0","12136","1780742618577"
"260","2026-06-06 07:43:48","15.85","66.5","949.12","3480","","-22.818220138549805","-47.060977935791016","635.4000000000001","-95","4.300000190734863","0","12137","1780742628564"
"261","2026-06-06 07:43:58","15.86","66.5","949.04","3480","","-22.818204879760742","-47.06088638305664","634","-93","4.5","0","12138","1780742638565"
"262","2026-06-06 07:44:08","15.86","67","948.9200000000001","3480","","-22.818201065063477","-47.06081008911133","634.2","-92","5.300000190734863","0","12139","1780742648571"
"263","2026-06-06 07:44:18","15.87","67","948.84","3480","","-22.818206787109375","-47.06071472167969","630.9000000000001","-93","4.5","0","12140","1780742658563"
"264","2026-06-06 07:44:28","15.88","67","948.8000000000001","3500","","-22.818199157714844","-47.060604095458984","636.2","-91","5.800000190734863","0","12141","1780742668574"
"265","2026-06-06 07:44:38","15.88","67","948.66","3480","","-22.81818199157715","-47.06047821044922","640.7","-99","2.799999952316284","0","12142","1780742678563"
"266","2026-06-06 07:44:48","15.89","67","948.52","3480","","-22.81817626953125","-47.06037521362305","642.5","-97","3.5","0","12143","1780742688537"
"267","2026-06-06 07:44:58","15.9","67","948.4200000000001","3480","","-22.81816864013672","-47.06028366088867","643.9000000000001","-97","4.5","0","12144","1780742698575"
"268","2026-06-06 07:45:08","15.91","67","948.4","3480","","-22.81816291809082","-47.0601806640625","645.2","-101","2.5","0","12145","1780742708570"
"269","2026-06-06 07:45:18","15.91","67","948.26","3480","","-22.81815528869629","-47.06010055541992","648.2","-99","2.799999952316284","0","12146","1780742718560"
"270","2026-06-06 07:45:28","15.92","67","948.14","3480","","-22.81815528869629","-47.05997848510742","649","-87","6.300000190734863","0","12147","1780742728571"
"271","2026-06-06 07:45:38","15.92","67","948.04","3480","","-22.81818962097168","-47.059852600097656","646.9000000000001","-92","6.5","0","12148","1780742738566"
"272","2026-06-06 07:45:48","15.93","67","948.02","3480","","-22.818218231201172","-47.059749603271484","646.5","-87","5.300000190734863","0","12149","1780742748566"
"273","2026-06-06 07:45:58","15.95","67","947.9200000000001","3480","","-22.8182373046875","-47.05965805053711","646.9000000000001","-96","3.799999952316284","0","12150","1780742758559"
"274","2026-06-06 07:46:08","15.95","67","948.16","3480","","-22.818307876586914","-47.059627532958984","647.5","-96","4.800000190734863","0","12151","1780742768567"
"275","2026-06-06 07:46:18","15.96","67","947.86","3480","","-22.818397521972656","-47.059608459472656","648.5","-93","3","0","12152","1780742778573"
"276","2026-06-06 07:46:28","15.97","67","948.44","3480","","-22.818496704101562","-47.05963134765625","646.7","-97","1.5","0","12153","1780742788580"
"277","2026-06-06 07:46:38","15.97","67","948.1800000000001","3480","","-22.818586349487305","-47.059669494628906","645.5","-98","2.299999952316284","0","12154","1780742798572"
"278","2026-06-06 07:46:48","15.97","67","948.14","3480","","-22.818675994873047","-47.05970001220703","644.5","-95","3.799999952316284","0","12155","1780742808581"
"279","2026-06-06 07:46:58","15.97","67","948.46","3480","","-22.818756103515625","-47.05973815917969","643.7","-97","2.799999952316284","0","12156","1780742818571"
